year,pct,crimsusp,datestop,timestop,recstat,inout,trhsloc,perobs,ser_num,perstop,typeofid,explnstp,arstmade,othpers,arstoffn,frisked,sumoffen,compyear,comppct,offunif,officrid,sumissue,searched,contrabn,adtlrept,pistol,riflshot,asltweap,knifcuti,machgun,othrweap,pf_hands,pf_wall,pf_grnd,pf_drwep,pf_ptwep,pf_baton,pf_hcuff,pf_pepsp,pf_other,radio,ac_rept,ac_inves,rf_vcrim,rf_othsw,ac_proxm,rf_attir,cs_objcs,cs_descr,cs_casng,cs_lkout,sex,cs_cloth,cs_drgtr,ac_evasv,ac_assoc,cs_furtv,rf_rfcmp,ac_cgdir,rf_verbl,cs_vcrim,cs_bulge,cs_other,ac_incid,ac_time,race,ac_stsnd,ac_other,sb_hdobj,sb_outln,city,sb_other,repcmd,revcmd,rf_furt,rf_bulg,offverb,offshld,forceuse,rf_vcact,rf_knowl,dob,age,ht_feet,ht_inch,weight,haircolr,eyecolor,build,othfeatr,addrtyp,rescode,premtype,premname,addrnum,stname,stinter,crossst,aptnum,sb_admis,state,zip,addrpct,sector,beat,post,xcoord,ycoord,dettypCM,lineCM,detailCM
2014,101,CRIMINAL TRES,1142014,1425,1,I,P,1,70,5,P,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,M,N,N,N,N,N,Y,N,N,N,N,Y,Y,Y,B,N,N,N,N,QUEENS,N,101,101,Y,N, , , ,N,N,12311900,19,6,0,135,BK,BR,T, ,L, , ,STAIRWAY,444,BEACH 54 STREET,ALMEDA AVENUE,BEACH CHANNEL DRIVE, ,N, , ,101,G, ,41,1044055,156597,CM,1,31
2014,106,MISD,1142014,1430,1,O,P,5,76,5,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,F,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,N,N,N,QUEENS,N,106,106,Y,N,V,S, ,N,N,12311900,54,5,2,160,BK,BR,M, ,L, , ,STREET,116-2,134 STREET,FOCH BOULEVARD,116 AVENUE, ,N, , ,106,H, , ,1038033,186468,CM,1,19
2014,75,ROBBERY,1142014,1435,A,O,P,1,22,3,P,Y,Y,N,ROBBERY,Y, ,0,0,Y, ,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,M,N,N,N,N,N,N,Y,N,Y,N,N,Y,Y,B,N,N,N,N,BROOKLYN,Y,75,75,N,N, , , ,N,N,12311900,18,5,6,140,BK,BR,T, ,L, , ,SIDEWALK, , ,CRYSTAL STREET,SUTTER AVENUE, ,N, , ,75,H, , ,1019280,184315,CM,1,85
2014,77,FEL,1142014,1512,1,O,P,4,41,3,P,Y,N,Y, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,N,N,N,N,N,N,N,N,N,N,Y,N,Y,B,N,N,N,N,BROOKLYN,N,187,187,N,N,V,S, ,N,N,12311900,55,5,4,200,BK,BR,H, ,L, , ,STREET,538,PARK PLACE,CLASSON AVENUE,GRAND AVENUE, ,N, , ,77,B,17, ,995183,185191,CM,1,14
2014,77,FEL,1142014,1512,1,O,P,4,40,3,P,Y,N,Y, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,N,N,N,N,N,N,N,N,Y,N,Y,B,N,N,N,N,BROOKLYN,N,187,187,N,N,V,S, ,N,N,12311900,43,5,11,220,BK,BR,H, ,L, , ,STREET,538,PARK PLACE,CLASSON AVENUE,GRAND AVENUE, ,N, , ,77,B,17, ,995183,185191,CM,1,14
2014,77,FEL,1142014,1512,1,O,P,4,39,3,O,Y,N,Y, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,N,N,N,N,N,N,N,N,Y,N,Y,B,N,N,N,N,BROOKLYN,N,187,187,N,N,V,S, ,N,N,12311900,48,6,0,230,BK,BR,H, ,L, , ,STREET,538,PARK PLACE,CLASSON AVENUE,GRAND AVENUE, ,N, , ,77,B,17, ,995183,185191,CM,1,14
2014,13,CPW,1142014,1515,1,I,T,5,18,5,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,M,N,N,N,N,N,N,N,N,N,Y,N,N,N,B,Y,N,N,N,MANHATTAN,N,863,863,N,N,V,S, ,N,N,12311900,27,5,11,176,BK,BR,H, ,L, , ,MEZZANINE (POST 0418), , ,UNION SQUARE EAST,EAST 14 STREET, ,N, , ,13,C, , , , ,CM,1,20
2014,41,ASSAULT,1142014,1520,A,O,P,1,46,1,V,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,M,N,N,N,N,Y,N,Y,N,Y,N,N,N,Y,Q,N,N,N,N,BRONX,N,41,41,Y,N, , ,SF,N,N,12311900,19,5,8,180,BK,BR,M, ,L, , ,SIDEWALK, , ,SOUTHERN BOULEVARD,LONGWOOD AVENUE, ,N, , ,41,G,7, ,1012978,236701,CM,1,9
2014,105,FELONY,1142014,1530,1,O,P,1,76,15,V,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,M,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,B,N,N,N,N,QUEENS,N,105,105,Y,N,V,S,DS,N,N,12311900,30,5,10,190,BK,BK,M, ,L, , ,STREET, , ,212 STREET,99 AVENUE, ,N, , ,105,I,21, ,1054446,199642,CM,1,14
2014,105,FELONY,1142014,1530,1,O,P,1,75,15,V,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,M,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,B,N,N,N,N,QUEENS,N,105,105,Y,N,V,S,DS,N,N,12311900,31,6,0,150,BK,BK,M, ,L, , ,STREET, , ,212 STREET,99 AVENUE, ,N, , ,105,I,21, ,1054446,199642,CM,1,14
2014,9,MISD,1142014,1545,1,I,T,1,64,3,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,M,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,Q,N,N,N,N,MANHATTAN,N,9,9,N,N,V,S, ,N,N,12311900,24,5,5,120,BK,BR,T, ,L, , ,TURNSTILE AREA, , ,2 AVENUE,EAST HOUSTON STREET, ,N, , ,9,E,7, ,986674,202948,CM,1,31
2014,9,MISD,1142014,1545,1,I,T,2,146,5,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,M,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Q,N,N,N,N,MANHATTAN,N,9,9,N,N,V,S, ,N,N,12311900,24,5,5,140,BK,BR,M, ,L, , ,SUBWAY, , ,2 AVENUE,EAST HOUSTON STREET, ,N, , ,9,F, , ,986674,202948,CM,1,96
2014,120,CPW,1142014,1554,A,O,P,2,62,5,V,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,M,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,Q,N,N,N,N,STATEN ISLAND,N,120,120,Y,N,V,S,SF,N,N,12311900,24,5,9,180,BK,BR,M, ,L, , ,STREET, , ,HENDERSON AVENUE,BROADWAY, ,N, , ,120,J, , ,951625,171358,CM,1,20
2014,120,CPW,1142014,1554,A,O,P,2,63,5,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,Y,N,M,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,Q,N,N,N,N,STATEN ISLAND,N,120,120,Y,N,V,S,SF,N,N,12311900,22,5,11,180,BK,BR,M, ,L, , ,STREET, , ,HENDERSON AVENUE,BROADWAY, ,N, , ,120,J, , ,951625,171358,CM,1,20
2014,120,GLA,1142014,1605,A,O,P,2,69,5,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,F,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Q,N,N,N,N,STATEN ISLAND,N,120,120,N,N, ,S, ,N,N,12311900,22,5,5,135,BK,BR,M, ,L, , ,STREET, , ,RICHMOND TERRACE,BROADWAY, ,N, , ,120,J, , ,951500,172672,CM,1,46
2014,90,FELONY,1142014,1613,1,I,T,3,17,5,V,Y,Y,N,NYCRR 1050.6(B),N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,F,N,N,N,N,N,N,N,N,N,N,Y,N,N,W,N,N,N,N,BROOKLYN,N,875,875,N,N, , , ,N,N,12311900,25,5,2,150,XX,BR,T, ,L, , ,SUBWAY PLATFORM, , ,BUSHWICK AVENUE,GRAND STREET, ,N, , ,90,I, , ,1000693,198669,CM,1,45
2014,69,FEL,1142014,1620,1,O,P,1,38,2,R,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,N,N,N,Y,N,N,Y,N,N,N,N,B,N,N,N,N,BROOKLYN,N,186,186,N,N, ,S, ,N,N,12311900,20,5,10,220,BK,BR,U, ,L, , , , , ,EAST 96 STREET,SEAVIEW AVENUE, ,N, , ,69,F, , ,1014643,170018,CM,1,46
2014,120,CPW,1142014,1620,A,O,P,1,203,2,V,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,N,N,Y,N,N,N,Y,N,N,Y,Y,P,N,N,N,N,STATEN ISLAND,N,120,120,Y,N,V,S,DS,Y,N,12311900,19,5,8,195,BK,BR,M, ,L, , ,STREET,160,PARK HILL AVENUE,PALMA DRIVE,OSGOOD AVENUE, ,N, , ,120,B, , ,961623,163622,CM,1,20
2014,120,BURGLARY,1142014,1630,A,O,P,1,65,10,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,M,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Q,N,N,N,N,STATEN ISLAND,N,120,120,N,N,V,S, ,N,N,12311900,45,5,10,240,BK,BR,M, ,L, , ,STREET, , ,CASTLETON AVENUE,BROADWAY, ,N, , ,120,J, , ,951721,170488,CM,1,14
2014,25,MISD,1142014,1655,1,I,H,5,49,5,P,Y,Y,N,CRIM TRES,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,M,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,B,N,N,N,N,MANHATTAN,N,805,805,Y,N, , , ,N,N,12311900,28,5,8,170,BK,BR,T, ,L, , ,STAIRWAY,120,EAST 123 STREET,LEXINGTON AVENUE,PARK AVENUE, ,N, , ,25,B, , ,1001086,231986,CM,1,31
2014,120,GLA,1142014,1655,A,O,P,1,204,1,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,M,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,Q,N,N,N,N,STATEN ISLAND,N,120,120,Y,N,V,S,DS,N,N,12311900,23,5,8,220,BK,BR,H, ,L, , ,STREET, , ,TOMPKINS AVENUE,VANDERBILT AVENUE, ,N, , ,120,B, , ,962886,165227,CM,1,46
2014,73,FEL,1142014,1710,1,O,H,2,48,10,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,Y,N,N,BROOKLYN,N,802,802,N,N, , , ,N,N,12311900,26,5,7,150,BK,BR,T,N/A,L, , ,WALKWAY,1560,ENY AVENUE, , , ,N, , ,73, , , , , ,CM,1,20
2014,73,FEL,1142014,1710,1,O,H,2,49,10,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,Y,N,N,BROOKLYN,N,802,802,N,N, , , ,N,N,12311900,22,5,8,160,BK,BR,T, ,L, , , ,1560,ENY AVENUE, , , ,N, , ,73, , , , , ,CM,1,20
2014,73,FEL,1142014,1710,1,O,H,2,47,10,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,Y,N,N,BROOKLYN,N,802,802,N,N, , , ,N,N,12311900,26,5,9,150,BK,BR,T, ,L, , ,WALKWAY,1560,ENY AVENUE, , , ,N, , ,73, , , , , ,CM,1,20
2014,17,SEX ABUSE,1142014,1730,1,I,T,10,3,5,P,Y,Y,N,PL 130.55,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,M,N,N,Y,N,N,N,N,N,N,N,N,N,N,Q,N,N,N,N,MANHATTAN,N,863,863,N,N,V,S, ,N,N,12311900,23,5,8,160,BK,BR,T, ,L, , ,TRAIN (POST 0409), , ,LEXINGTON AVENUE,EAST 59 STREET, ,N, , ,17,G,8, ,993063,216978,CM,1,87
2014,61,CPW,1142014,1748,1,O,H,1,4,1,P,Y,N,N, ,Y,DISORDER,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,M,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,B,N,N,Y,N,BROOKLYN,N,801,801,Y,N, , ,SW,N,N,12311900,26,5,11,160,BK,BR,T, ,L, , , ,2938,AVENUE W,BATCHELDER STREET,NOSTRAND AVENUE, ,N, , ,61,E,7, ,1000840,156419,CM,1,20
2014,120,CRIM TRES,1142014,1758,A,I,P,1,115,5,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,Y,Y,M,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,P,N,N,N,N,STATEN ISLAND,N,120,120,Y,N, ,S, ,N,N,12311900,22,5,10,210,BK,BR,M, ,L, , ,APT,185,PARK HILL AVENUE,SOBEL COURT,ROFF STREET, ,N, , ,120,B, , ,961493,163318,CM,1,31
2014,120,CRIM TRES,1142014,1758,A,I,P,1,116,5,V,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,Y,Y,M,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Q,N,N,N,N,STATEN ISLAND,N,120,120,Y,N, ,S, ,N,N,12311900,21,5,10,205,BR,BR,M, ,L, , ,APT,185,PARK HILL AVENUE,SOBEL COURT,ROFF STREET, ,N, , ,120,B, , ,961493,163318,CM,1,31
2014,121,LARCENY FROM AUTO,1142014,1800,A,O,P,7,42,5,V,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,M,N,N,N,N,Y,N,N,N,N,N,N,N,Y,W,N,N,N,N,STATEN ISLAND,N,121,121,N,N,V,S, ,N,N,12311900,27,5,7,180,BK,BR,M, ,L, , ,PARKING LOT.,2655,RICHMOND AVENUE,PLATINUM AVENUE,RICHMOND HILL ROAD, ,N, , ,121,H, , ,937312,151660,CM,1,46
2014,121,ROBBERY,1142014,1810,A,O,P,1,43,2,P,Y,N,Y, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,M,N,N,Y,N,Y,N,Y,N,N,N,N,Y,N,Q,N,N,N,N,STATEN ISLAND,N,121,121,Y,Y,V,S, ,N,N,12311900,28,5,7,160,BK,BL,M, ,L, , ,STREET, , ,ANN STREET,PORT RICHMOND AVENUE, ,N, , ,121,C, , ,947424,172065,CM,1,85
2014,121,ROBBERY,1142014,1810,A,O,P,1,44,2,P,Y,N,Y, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,M,N,N,Y,N,Y,N,Y,N,N,N,N,Y,N,W,N,N,N,N,STATEN ISLAND,N,121,121,Y,Y,V,S, ,N,N,12311900,24,5,7,155,BK,GR,M, ,L, , ,STREET, , ,ANN STREET,PORT RICHMOND AVENUE, ,N, , ,121,C, , ,947424,172065,CM,1,85
2014,71,FEL,1142014,1815,1,O,P,5,10,5,P,Y,N,N, ,Y, ,0,0,Y, ,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,M,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,B,N,N,Y,N,BROOKLYN,N,164,164,N,N, , ,DS,Y,N,12311900,21,5,11,160,BK,BR,T, ,L, , ,STREET/VEHICLE PARKING AR,1746,PRESIDENT STREET,ROCHESTER AVENUE,UTICA AVENUE, ,N, , ,71,G,4, ,1003896,182252,CM,1,46
2014,62,ROBBERY,1142014,1825,1,O,P,1,1,5,V,Y,Y,N,ROBBERY,Y, ,0,0,Y, ,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,Y,N,B,N,N,N,N,BROOKLYN,Y,62,62,N,N, , , ,Y,N,12311900,16,6,2,235,BK,BR,M, ,L, , ,SIDEWALK, , ,NEW UTRECHT AVENUE,79 STREET, ,N, , ,62,F, , ,984016,162469,CM,1,85
2014,84,ROBBERY (FEL),1142014,1834,A,O,P,1,35,5,V,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,M,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,B,N,N,N,N,BROOKLYN,N,84,84,Y,N, ,S, ,N,N,12311900,17,6,0,180,BR,BR,T,SKINNY,L, , ,SIDEWALK,202,YORK STREET,NAVY STREET,GOLD STREET, ,N, , ,84,D, , ,989110,194792,CM,1,85
2014,107,BURGLARY,1142014,1845,A,O,P,2,57,10,V,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,M,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,I,N,N,N,N,QUEENS,N,107,107,Y,N,V,S, ,N,N,12311900,17,5,6,150,BK,BR,T, ,L, , ,STREET, , ,GRAND CENTRAL PARKWAY,EDGERTON ROAD, ,N, , ,107,I, , ,1042527,201480,CM,1,14
2014,107,BURGLARY,1142014,1845,A,O,P,2,54,10,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,M,N,N,Y,N,Y,Y,N,N,N,N,N,Y,Y,I,N,N,N,N,QUEENS,N,107,107,Y,N,V,S, ,N,N,12311900,18,5,9,170,BK,BR,M, ,L, , ,STREET, , ,GRAND CENTRAL PARKWAY,EDGERTON ROAD, ,N, , ,107,I, , ,1042527,201480,CM,1,14
2014,107,BURGLARY,1142014,1845,A,O,P,2,55,10,V,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,Y,N,M,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,I,N,N,N,N,QUEENS,N,107,107,Y,N,V,S, ,N,N,12311900,19,5,10,165,BK,BR,M, ,L, , ,STREET, , ,GRAND CENTRAL PARKWAY,EDGERTON ROAD, ,N, , ,107,I, , ,1042527,201480,CM,1,14
2014,107,BURGLARY,1142014,1845,A,O,P,2,56,10,V,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,M,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,I,N,N,N,N,QUEENS,N,107,107,Y,N,V,S, ,N,N,12311900,20,5,10,180,BK,BR,M, ,L, , ,STREET, , ,GRAND CENTRAL PARKWAY,EDGERTON ROAD, ,N, , ,107,I, , ,1042527,201480,CM,1,14
2014,44,CPW,1142014,1900,A,O,P,1,73,3,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,M,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,B,N,N,N,N,BRONX,N,44,44,N,N,V,S,SF,N,N,12311900,27,5,10,170,BK,BK,M, ,L, , ,STREET,364,EAST 170 STREET,CLAY AVENUE,TELLER AVENUE, ,N, , ,44,R, ,66,1009416,244229,CM,1,20
2014,106,FELONY,1142014,1920,1,O,P,5,71,4,V,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,A,N,N,N,N,QUEENS,N,106,106,Y,N,V,S, ,Y,N,12311900,22,5,6,140,BK,BK,T, ,L, , ,STREET, , ,LIBERTY AVENUE,121 STREET, ,N, , ,106,G, , ,1033565,189622,CM,1,85
2014,106,FELONY,1142014,1920,1,O,P,2,63,3,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,M,N,N,N,N,Y,N,Y,N,Y,N,N,Y,N,A,N,N,N,N,QUEENS,N,106,106,N,N,V,S, ,Y,N,12311900,21,6,0,190,BK,BR,M, ,L, , ,SIDEWALK, , ,LIBERTY AVENUE,121 STREET, ,N, , ,106,G, , ,1033565,189622,CM,1,85
2014,9,FEL,1142014,1920,1,O,H,2,29,5,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,Y,B,Y,N,N,N,MANHATTAN,N,804,804,Y,N, ,S, ,N,N,12311900,69,5,9,150,ZZ,Z,Z, ,L, , ,SIDEWALK,90,AVENUE D,EAST 10 STREET,EAST 6 STREET, ,N, , ,9,A,2, ,990791,202746,CM,1,28
2014,42,CT,1142014,1921,1,I,H,1,11,2,P,Y,Y,N,CT,Y, ,0,0,Y, ,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,M,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,Q,N,N,N,N,BRONX,Y,826,826,N,N, , ,DS,N,N,12311900,35,6,0,190,BK,BR,T, ,L, , ,STAIRWELL,3603,3 AVENUE,EAST 170 STREET,EAST 169 STREET, ,N, , ,42,B, , ,1010603,242831,CM,1,31
2014,7,FEL,1142014,1930,1,O,H,1,14,5,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,B,Y,N,N,N,MANHATTAN,N,804,804,N,N, ,S, ,N,N,12311900,19,5,7,160,BK,BR,M, ,L, , ,SIDEWALK, , ,PIKE STREET,CHERRY STREET, ,N, , ,7,A,1, ,986460,198280,CM,1,85
2014,106,FELONY,1142014,1930,1,O,P,5,72,5,V,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,N,N,N,N,Y,N,Y,N,N,Y,Y,B,N,N,N,N,QUEENS,N,106,106,Y,N,V,S, ,Y,N,12311900,27,5,7,170,BK,BK,M, ,L, , ,STREET, , ,LIBERTY AVENUE,129 STREET, ,N, , ,106,G, , ,1035181,190450,CM,1,85
2014,40,CRIMINAL TRESPASS,1142014,1930,1,I,H,5,60,5,P,Y,N,N, ,Y, ,0,0,N, ,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,M,N,Y,N,N,Y,N,Y,N,N,N,N,Y,Y,Q,N,N,N,N,BRONX,N,807,807,Y,N, ,S, ,N,N,12311900,29,5,9,180,BK,BR,M, ,L, , ,LOBBY,315,EAST 143 STREET,3 AVENUE,MORRIS AVENUE, ,N, , ,40,I,9, ,1005479,235802,CM,1,31
2014,106,FELONY,1142014,1930,1,O,P,3,64,3,P,Y,N,N, ,Y, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,M,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Q,N,N,N,N,QUEENS,N,106,106,Y,N,V,S, ,Y,N,12311900,21,5,9,270,BK,BR,H, ,L, , ,SIDEWALK,104-1,129 STREET,107 AVENUE,LIBERTY AVENUE, ,N, , ,106,G, , ,1035243,190305,CM,1,85
2014,23,MISD,1142014,1940,1,I,H,1,39,5,O,Y,Y,N,CRIM TRES,N, ,0,0,Y, ,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,N,N,N,N,Y,N,N,N,Y,N,N,B,N,N,N,N,MANHATTAN,Y,825,825,N,N, , , ,N,N,12311900,25,5,3,120,XX,BR,T, ,L, , ,ROOF LANDING,1465,MADISON AVENUE,EAST 102 STREET,EAST 99 STREET, ,N, , ,23,C, , ,997527,227136,CM,1,31
